 Number XWIN YWIN XWORLD YWORLD MAG MAGERROR FLUX FLUXERROR FLUXRADIUS FWHM BACKGROUND RA DEC BMAG GMAG RMAG BmG BmR GmR
774 1037 198.5943 237.6185 331.165142 68.671526721 -7.5386 0.6523 1036.171 622.3369 1.213 1.49 379.7354 331.165142 68.6715267 9.655672073364258 8.820465087890625 7.9646406173706055 0.8352069854736328 1.6910314559936523 0.8558244705200195
775 1038 33.4325 238.5895 332.31465136 73.382522292 -8.0038 0.4318 1590.4660000000001 632.4023 2.167 0.96 367.2742 332.3146514 73.3825223 8.368086814880371 8.303349494934082 8.209694862365723 0.06473731994628906 0.15839195251464844 0.09365463256835938
776 1039 456.0289 235.9427 330.01468666 61.26009354399999 -5.4315 4.5422 148.7968 622.3369 0.389 4.72 373.7874 330.0146867 61.2600935 9.462127685546875 8.259526252746582 7.215002059936523 1.202601432800293 2.2471256256103516 1.0445241928100586
777 1040 413.5011 235.7202 330.15948477 62.484631474 -9.3241 0.1287 5366.049 635.722 1.2570000000000001 2.12 377.2791 330.15948480000003 62.48463149999999 6.655041694641113 6.651130676269531 6.570089340209961 0.003911018371582031 0.08495235443115234 0.08104133605957031
778 1041 309.2641 236.5795 330.57767599 65.493718606 -7.9616 0.449 1529.763 632.4023 1.959 0.95 377.7479 330.577676 65.4937186 8.619770050048828 8.560790061950684 8.484378814697266 0.05897998809814453 0.1353912353515625 0.07641124725341797
779 1042 252.8959 237.0059 330.85604451 67.115705906 -6.7424 1.3799 497.7042 632.4023 0.675 0.93 378.0648 330.8560445 67.1157059 9.017708778381348 8.904419898986816 8.710707664489746 0.11328887939453125 0.30700111389160156 0.1937122344970703
780 1043 246.423 236.8877 330.88482884 67.294734769 -6.8084 1.2986 528.8591 632.4023 0.917 0.96 377.384 330.88482880000004 67.2947348 8.76939582824707 8.66127872467041 8.495407104492188 0.10811710357666016 0.2739887237548828 0.16587162017822266
781 1044 227.8216 236.2317 330.9251378 67.837137932 -6.6945 1.4346 476.2144 629.0651 0.716 1.47 378.964 330.9251378 67.8371379 10.106386184692383 8.837145805358887 7.765330791473389 1.269240379333496 2.341055393218994 1.071815013885498
782 1046 50.4792 235.6523 331.9316439 72.915412711 -8.5916 0.2526 2732.883 635.722 2.154 5.42 372.95099999999996 331.9316439 72.9154127 8.545819282531738 7.924805164337158 7.222591876983643 0.6210141181945801 1.3232274055480957 0.7022132873535156
783 1047 481.5304 236.5915 329.9697375 60.537395446000005 -8.516 0.2694 2549.138 632.4023 2.119 2.65 369.0523 329.9697375 60.5373954 8.480080604553223 8.330184936523438 8.062372207641602 0.14989566802978516 0.4177083969116211 0.26781272888183594
784 1048 401.371 236.1962 330.21149814 62.833071281 -7.8293 0.5071 1354.376 632.4023 2.201 0.94 379.4124 330.21149810000003 62.8330713 8.964977264404297 8.979402542114258 8.265619277954102 -0.014425277709960938 0.6993579864501953 0.7137832641601562
785 1049 406.4688 228.4534 329.73623323 62.699106817 -11.0893 0.0479 27271.39 1201.652 2.0069999999999997 2.25 374.8447 329.7362332 62.699106799999996 6.270005226135254 4.815791606903076 3.7636492252349854 1.4542136192321777 2.5063560009002686 1.0521423816680908
786 1050 176.9413 249.8861 332.27025732 69.261994597 -6.6134 1.5703 441.9299 639.0245 0.618 2.34 378.8563 332.2702573 69.2619946 9.425389289855957 9.242980003356934 8.975842475891113 0.18240928649902344 0.44954681396484375 0.2671375274658203
787 1051 117.9591 249.915 332.71349201 70.943071847 -7.4286 0.7335 936.3439999999999 632.4023 0.706 2.47 375.4365 332.713492 70.9430718 7.987186908721924 7.86085844039917 7.6908040046691895 0.1263284683227539 0.2963829040527344 0.17005443572998047
788 1053 489.9476 234.0064 329.83139715 60.30417105 -7.878 0.4849 1416.483 632.4023 0.623 1.06 368.3259 329.83139710000006 60.304171 7.7117156982421875 7.520036220550537 7.2290472984313965 0.1916794776916504 0.482668399810791 0.2909889221191406
789 1055 271.3941 234.3608 330.63473746 66.632219485 -7.8937 0.4779 1437.02 632.4023 2.444 0.95 378.7907 330.6347375 66.63221949999999 9.698942184448242 9.294001579284668 8.761672973632812 0.4049406051635742 0.9372692108154297 0.5323286056518555
790 1056 248.0132 234.0846 330.68934259 67.254685678 -1.9007 119.2766 5.75795 632.4023 0.055 0.96 377.1774 330.68934260000003 67.25468570000001 8.76939582824707 8.66127872467041 8.495407104492188 0.10811710357666016 0.2739887237548828 0.16587162017822266
791 1057 230.0466 234.9825 330.80922439 67.760867766 -1.4501 180.633 3.8021239999999996 632.4023 0.025 0.94 379.0149 330.8092244 67.7608678 10.106386184692383 8.837145805358887 7.765330791473389 1.269240379333496 2.341055393218994 1.071815013885498
792 1059 410.4947 232.9763 330.02355795 62.576904268999996 -8.531 0.2586 2584.632 615.5352 2.0 2.88 376.7167 330.0235579 62.576904299999995 6.655041694641113 6.651130676269531 6.570089340209961 0.003911018371582031 0.08495235443115234 0.08104133605957031
793 1061 181.3986 232.8316 330.86811927 69.173227995 -7.2208 0.8882 773.2685 632.4023 0.8140000000000001 3.45 379.2738 330.8681193 69.17322800000001 9.083977699279785 8.488042831420898 7.796263217926025 0.5959348678588867 1.2877144813537598 0.691779613494873
794 1063 505.8023 222.364 329.65770246 59.886755767 -8.882 0.2368 3571.119 778.5973 4.986000000000001 3.05 366.8575 329.65770249999997 59.886755799999996 9.987000465393066 9.752850532531738 9.390215873718262 0.23414993286132812 0.5967845916748047 0.36263465881347656
795 1065 311.4742 228.3003 329.99420148 65.445650676 -10.0218 0.1156 10202.47 1085.702 1.739 3.6 379.3377 329.99420150000003 65.4456507 7.231813430786133 6.023329257965088 4.993299961090088 1.208484172821045 2.238513469696045 1.030029296875
796 1067 145.3256 232.1413 331.03557626 70.201849726 -8.3613 0.3057 2210.63 622.3369 1.439 2.74 376.6108 331.0355763 70.2018497 9.230292320251465 8.420100212097168 7.578528881072998 0.8101921081542969 1.6517634391784668 0.8415713310241699
797 1069 289.5775 220.5156 330.28664196 66.07150624 -8.4434 0.2896 2384.199 635.722 4.021 1.42 378.2761 330.286642 66.0715062 8.307839393615723 8.212333679199219 8.065707206726074 0.0955057144165039 0.24213218688964844 0.14662647247314453
798 1071 442.542 230.2935 329.72519821 61.661668945 -8.4947 0.2762 2499.761 635.722 0.991 3.1 375.228 329.72519819999997 61.6616689 7.181874752044678 6.9927802085876465 6.734085559844971 0.18909454345703125 0.44778919219970703 0.2586946487426758
799 1072 443.8583 229.4432 329.62159058 61.550991218 -7.5349 0.6545 1032.645 622.3369 2.359 1.49 373.0546 329.62159060000005 61.5509912 7.181874752044678 6.9927802085876465 6.734085559844971 0.18909454345703125 0.44778919219970703 0.2586946487426758
800 1073 387.0115 230.0431 329.89808158 63.251572842 -6.5632 1.6362 421.9508 635.722 0.43799999999999994 1.25 376.4671 329.8980816 63.2515728 8.620307922363281 8.270917892456055 7.805409908294678 0.34939002990722656 0.8148980140686035 0.46550798416137695
801 1074 465.2062 226.9684 329.49803473 61.002307231 -8.5759 0.2563 2693.822 635.722 1.268 2.66 372.4942 329.4980347 61.002307200000004 7.971916675567627 7.453820705413818 6.8046674728393555 0.5180959701538086 1.1672492027282715 0.6491532325744629
802 1075 216.7413 229.8307 330.42790542 68.18697829 -8.5698 0.2564 2678.5690000000004 632.4023 2.398 4.39 379.4 330.42790539999993 68.18697829999999 8.889237403869629 8.403239250183105 7.797698974609375 0.48599815368652344 1.091538429260254 0.6055402755737305
803 1078 414.9116 228.304 329.67684425 62.459684398 -7.8893 0.4799 1431.239 632.4023 1.251 4.43 374.914 329.67684429999997 62.45968440000001 8.913705825805664 8.66704273223877 8.311324119567871 0.24666309356689453 0.602381706237793 0.35571861267089844
804 1079 386.0246 227.9795 329.78117764 63.300945476 -4.8803 7.5464 89.55998000000001 622.3369 0.462 1.48 376.8725 329.78117760000003 63.3009455 8.620307922363281 8.270917892456055 7.805409908294678 0.34939002990722656 0.8148980140686035 0.46550798416137695
805 1080 439.1334 228.084 329.60644776 61.752078182 -6.8703 1.2266 559.9022 632.4023 0.883 0.94 374.715 329.6064478 61.7520782 7.181874752044678 6.9927802085876465 6.734085559844971 0.18909454345703125 0.44778919219970703 0.2586946487426758
806 1081 355.3063 226.481 329.77305341 64.168643543 -7.0287 1.0601 647.8375 632.4023 1.287 2.91 375.1557 329.7730534 64.1686435 9.527471542358398 9.368868827819824 9.110323905944824 0.15860271453857422 0.4171476364135742 0.258544921875
807 1082 53.423 228.0099 331.18262708 72.838211271 -7.2752 0.8448 812.9903 632.4023 1.07 0.95 372.4138 331.1826271 72.8382113 12.206305503845215 11.576860427856445 10.819149017333984 0.6294450759887695 1.3871564865112305 0.7577114105224609
808 1083 361.75 226.663 329.71561012 63.991256326000006 -8.6513 0.2341 2887.59 622.3369 1.4169999999999998 4.07 375.7281 329.71561010000005 63.991256299999996 8.895943641662598 8.797272682189941 8.545351028442383 0.09867095947265625 0.35059261322021484 0.2519216537475586
809 1086 62.69 231.3539 331.00027544 72.616488259 -5.6353 3.7647 179.5272 622.3369 0.626 1.47 373.38199999999995 331.00027539999996 72.61648829999999 8.494292259216309 7.916341781616211 7.236759662628174 0.5779504776000977 1.2575325965881348 0.6795821189880371
810 1090 504.6343 221.9098 329.13051288 60.006989196000006 -8.9938 0.2335 3958.2509999999997 850.934 3.602 6.01 364.3912 329.1305129 60.0069892 9.009628295898438 8.46251392364502 7.81482458114624 0.547114372253418 1.1948037147521973 0.6476893424987793
811 1091 501.9291 217.3611 328.85225469 60.001344118999995 -9.0078 0.1957 4009.7859999999996 722.5078 2.457 5.3 363.014 328.8522547 60.0013441 8.100990295410156 7.919466495513916 7.638564109802246 0.18152379989624023 0.46242618560791016 0.2809023857116699
812 1092 507.0189 221.7315 329.06282126 59.813073613 -10.2338 0.086 12402.92 981.8596 3.448 5.97 363.1935 329.0628213 59.8130736 6.937357425689697 7.161585807800293 6.823399543762207 -0.2242283821105957 0.11395788192749023 0.33818626403808594
813 1093 499.4113 225.9071 329.34670515 60.03811709 -6.756 1.3627 503.9854 632.4023 0.836 0.96 365.7262 329.34670510000007 60.038117099999994 9.009628295898438 8.46251392364502 7.81482458114624 0.547114372253418 1.1948037147521973 0.6476893424987793
814 1094 439.7633 224.4598 329.40977671 61.755491648 -6.5746 1.6021 426.4203 629.0651 0.7290000000000001 3.73 375.1295 329.4097767 61.7554916 8.499884605407715 8.550487518310547 7.879558563232422 -0.05060291290283203 0.620326042175293 0.670928955078125
815 1095 341.2097 225.224 329.71876505 64.657590982 -8.0192 0.5187 1613.164 770.4442 2.3409999999999997 6.11 377.0163 329.718765 64.657591 8.7993745803833 8.472901344299316 8.035558700561523 0.3264732360839844 0.7638158798217773 0.43734264373779297
816 1096 289.3888 222.3513 329.745544 66.161581322 -9.137 0.1464 4516.366 608.6575 3.372 2.63 378.4712 329.745544 66.1615813 9.03111457824707 8.0319242477417 7.075279712677002 0.9991903305053711 1.9558348655700684 0.9566445350646973
817 1097 289.5511 220.5159 329.87997555 66.087084894 -9.3556 0.1768 5523.826 899.0468 3.737 5.19 378.3718 329.8799755 66.0870849 9.03111457824707 8.0319242477417 7.075279712677002 0.9991903305053711 1.9558348655700684 0.9566445350646973
818 1098 217.7725 230.4685 330.15068411 68.20756142100001 -7.035 1.0372 651.6288 622.3369 2.739 1.49 379.2302 330.1506841 68.2075614 8.642556190490723 8.5930757522583 8.53289794921875 0.049480438232421875 0.10965824127197266 0.06017780303955078
819 1099 182.9991 225.7998 330.27736065 69.153963939 -5.0338 6.4796 103.1649 615.5352 0.528 1.49 378.486 330.2773607 69.15396390000001 9.098554611206055 9.02852725982666 8.931157112121582 0.07002735137939453 0.16739749908447266 0.09737014770507812
820 1100 22.8131 224.1228 331.02506616 73.692836704 -8.1107 0.3851 1755.086 622.3369 1.905 4.87 365.8195 331.0250662 73.69283670000002 10.972999572753906 10.031540870666504 9.114767074584961 0.9414587020874023 1.8582324981689453 0.916773796081543
821 1101 19.9426 224.1287 331.09079684 73.79262905 -8.5316 0.2934 2586.183 698.8125 2.41 4.66 365.6552 331.0907968 73.792629 7.631968021392822 6.999509334564209 6.283539772033691 0.6324586868286133 1.3484282493591309 0.7159695625305176
822 1103 455.4342 224.0389 329.33359781 61.29602619600001 -9.0545 0.1658 4185.871 639.0245 0.98 1.36 372.4739 329.3335978 61.2960262 10.984400749206543 10.79423713684082 10.49247932434082 0.19016361236572266 0.49192142486572266 0.3017578125
823 1104 374.6891 218.3123 329.13297955 63.616392777 -12.4159 0.0188 92543.77 1605.12 2.545 2.7 373.0659 329.1329796 63.61639279999999 5.386043548583984 3.8764946460723877 2.886613607406616 1.5095489025115967 2.499429941177368 0.9898810386657715
824 1108 387.4314 221.2414 329.32387947 63.256151542 -6.8415 1.2396 545.2377 622.3369 0.981 1.48 374.2268 329.3238795 63.2561515 9.22133731842041 9.163610458374023 9.071755409240723 0.05772686004638672 0.1495819091796875 0.09185504913330078
825 1109 149.9215 222.0721 330.11056104 70.104887246 -6.9732 1.1215 615.5812 635.722 1.0759999999999998 4.04 374.5829 330.11056099999996 70.1048872 9.840041160583496 8.216094017028809 7.009903430938721 1.6239471435546875 2.8301377296447754 1.206190586090088
826 1110 20.2996 220.6495 330.65288901 73.79584035 -9.612 0.1126 6994.995 725.4152 2.023 3.47 365.2765 330.652889 73.7958404 7.631968021392822 6.999509334564209 6.283539772033691 0.6324586868286133 1.3484282493591309 0.7159695625305176
827 1112 287.3534 217.5435 329.31690785 66.14326494699999 -11.1115 0.0456 27836.27 1169.697 2.295 1.97 378.9483 329.3169079 66.14326489999999 6.8545660972595215 5.783535957336426 4.815074920654297 1.0710301399230957 2.0394911766052246 0.9684610366821289
828 1113 107.1952 260.5983 330.25062925 71.712009578 -4.9518 6.9099 95.66016 608.6575 0.5720000000000001 1.49 374.0629 330.2506293 71.71200959999999 10.474931716918945 10.234859466552734 9.875875473022461 0.24007225036621094 0.5990562438964844 0.35898399353027344
829 1115 43.3642 213.0936 329.81620242 73.146154153 -11.6257 0.0307 44696.45 1263.139 1.974 1.9 366.7314 329.81620239999995 73.1461542 5.1710944175720215 4.868835926055908 4.5391693115234375 0.3022584915161133 0.631925106048584 0.3296666145324707
830 1117 142.0678 219.0709 329.90594892 70.316998453 -6.6432 1.5119 454.24800000000005 632.4023 0.6829999999999999 0.94 373.50300000000004 329.90594889999994 70.3169985 8.70487117767334 8.493927001953125 8.188614845275879 0.21094417572021484 0.5162563323974609 0.3053121566772461
831 1118 478.7222 217.934 328.86735711 60.640277289 -3.7465 21.9035 31.51987 635.722 0.228 2.53 367.0491 328.86735710000005 60.640277299999994 10.066672325134277 8.98278522491455 7.992299556732178 1.0838871002197266 2.0743727684020996 0.990485668182373
832 1119 399.9923 217.877 329.0457473 62.901587853 -7.1882 0.9201 750.3707 635.722 0.552 1.23 371.7737 329.0457473 62.901587899999996 7.639556884765625 7.61081600189209 7.572971343994141 0.028740882873535156 0.06658554077148438 0.03784465789794922
833 1120 306.6791 216.5768 329.2116342 65.579631409 -9.1011 0.1572 4369.472 632.4023 1.9269999999999998 4.78 380.2399 329.2116342 65.5796314 7.49595832824707 7.487475872039795 7.500919818878174 0.00848245620727539 -0.004961490631103516 -0.013443946838378906
834 1121 302.6163 210.9834 328.83326478 65.705984196 -9.45 0.1384 6025.464 767.7073 1.982 4.37 381.2316 328.8332648 65.7059842 7.285800457000732 7.22033166885376 7.151968002319336 0.06546878814697266 0.13383245468139648 0.06836366653442383
835 1122 291.0403 220.6261 329.29517865 65.910351925 -8.5487 0.2573 2627.164 622.3369 3.112 1.49 380.6242 329.29517860000004 65.9103519 7.466318130493164 7.150246620178223 6.726460933685303 0.3160715103149414 0.7398571968078613 0.4237856864929199
836 1124 447.2213 215.3761 328.78505086 61.52902142 -10.441 0.0703 15010.58 971.0815 1.786 5.02 373.2742 328.7850509 61.529021400000005 6.4428181648254395 5.5840911865234375 4.754811763763428 0.858726978302002 1.6880064010620117 0.8292794227600098
837 1125 505.0799 221.0726 328.81274175 59.758835781 -8.0699 0.3682 1690.3229999999999 573.0321 3.653 0.96 361.3632 328.8127417 59.7588358 7.830411434173584 7.769454002380371 7.652981281280518 0.06095743179321289 0.1774301528930664 0.11647272109985352
838 1126 260.9899 223.9467 329.8953148 66.883276436 -2.3961 74.3746 9.087219000000001 622.3369 0.068 1.5 378.0008 329.8953148 66.8832764 10.874836921691895 10.5040283203125 9.998366355895996 0.37080860137939453 0.8764705657958984 0.5056619644165039
839 1127 274.8139 215.8914 329.26019459 66.54122787600001 -6.437 1.8474 375.6524 639.0245 0.774 3.24 379.2955 329.26019460000003 66.5412279 9.724868774414062 9.57203197479248 9.34478759765625 0.15283679962158203 0.3800811767578125 0.22724437713623047
840 1128 252.9254 216.8176 329.37337187 67.141100319 -7.649 0.5987 1147.0739999999998 632.4023 1.079 2.49 378.7379 329.37337189999994 67.1411003 8.317371368408203 7.889555931091309 7.328761577606201 0.42781543731689453 0.988609790802002 0.5607943534851074
841 1129 20.3705 221.2973 330.3008685 73.871167188 -7.9589 0.4548 1526.0629999999999 639.0245 3.2910000000000004 2.9 364.7334 330.3008685 73.8711672 7.631968021392822 6.999509334564209 6.283539772033691 0.6324586868286133 1.3484282493591309 0.7159695625305176
842 1130 387.4052 215.5023 328.92579422 63.258305618 -8.9622 0.1796 3844.7059999999997 635.722 1.7369999999999999 3.07 371.4789 328.9257942 63.2583056 7.400792121887207 7.062335014343262 6.603499412536621 0.3384571075439453 0.7972927093505859 0.4588356018066406
843 1132 198.8874 215.1377 329.37951501 68.69604820100001 -8.7878 0.212 3274.212 639.0245 1.49 3.68 378.131 329.37951499999997 68.6960482 8.539545059204102 7.993757247924805 7.348719596862793 0.5457878112792969 1.1908254623413086 0.6450376510620117
844 1133 431.0864 213.7284 328.75173326 62.008710608 -8.9758 0.1773 3893.163 635.722 1.2009999999999998 2.02 376.0432 328.7517333 62.0087106 7.513084888458252 6.989469528198242 6.368745803833008 0.5236153602600098 1.1443390846252441 0.6207237243652344
